content,embeddings
"2 2. Leistungskatalog Komplementär I II III Maximaler Beitrag pro Kalenderjahr für alle nach- stehend aufgeführten Leistungen insgesamt CHF 1'000.– CHF 4'000.– CHF 10'000.– Ärzte (mit eidg. Diplom) in der Liste aufgeführte Therapieformen andere Therapieformen 90 % 90 % Besondere Bestimmungen Ziffer 3.2 90 % 90 % 90 % 90 % 90 % 90 % 90 % 50 % CHF 1'000.– Ziffer 3.2 Ziffer 3.1 90 % 90 % 90 % 90 % Naturheilpraktiker und andere Therapeuten ▪ durch die Visana Versicherungen AG anerkannt: für in der Liste aufgeführte Therapieformen – ärztlich verordnet – ohne ärztliche Verordnung für andere Therapieformen 90 % ▪ durch die Visana Versicherungen AG nicht anerkannt: maximal pro Kalenderjahr Medikamente ▪ ärztlich verordnet ▪ durch von der Visana Versicherungen AG anerkannten 90 % 90 % Naturheilpraktiker verordnet 3. Besondere Bestimmungen 3.1 Medikamente Die Leistungen werden ausgerichtet an ▪ anthroposophische Präparate ▪ biologische Präparate ▪ homöopathische Präparate ▪ oligosole Präparate ▪ phytotherapeutische Präparate ▪ serocytole Präparate Kein Beitrag an Präparate, die in der Liste pharmazeutischer Präparate mit spezieller Verwendung (LPPV) aufgeführt sind sowie an Präparate, welche als Nahrungsergänzung deklariert und angewendet werden. 3.2 Leistungsausschlüsse Für die folgenden Behandlungsformen werden keine Leistun- gen ausgerichtet: ▪ Astrologie ▪ Esoterische Therapieformen wie z. B. Geistheilung ▪ Fernbehandlung ▪ Handauflegung ▪ Magnetopathie ▪ Reiki Ferner sind Aktivitäten nicht versichert, welche vorwiegend der Steigerung des allgemeinen Wohlbefindens dienen (z. B. Yoga, Tai-Chi, Aerobic etc.) Weltpoststrasse 19, 3000 Bern 16, Tel. 031 357 91 11, Fax 031 357 96 22, V-901 ZB II 2022-01 2021-12-21T16:01:47.614+01:00","[-0.032685652, 0.019604007, 0.03211956, 0.02151149, -0.029978255, 0.035860687, -0.056215383, 0.037115935, 0.011555658, -0.006466984, 0.012343263, -0.04787168, 0.031258114, 0.016047474, -0.03635294, 0.009008245, 0.047797844, -0.023185153, -0.020416226, 0.035097696, 0.037928153, 0.032562587, -0.03603298, 0.005777829, -0.010472699, -0.057889044, -0.006393146, 0.009266677, 0.024329644, -0.040192522, 0.061630175, -0.02053929, 0.05365566, 0.00649775, -0.059710383, 0.04191541, 0.0053286473, 0.030101318, -0.031159664, 0.004608726, 0.011032638, 0.010257338, 0.008226791, 0.062171653, -0.073641166, -0.0006622352, 0.016859692, -0.0029904416, -0.015801346, -0.03214417, -0.026458642, -0.0083744675, -0.011746406, 0.03908495, -0.003338096, 0.03504847, -0.027320085, 0.07349349, -0.034556214, 0.041250866, 0.0011414135, -0.05601848, 0.045607314, -0.0027381617, -0.09539878, 0.05783982, 0.0075868615, 0.024588076, 0.0047317897, -0.036106814, 0.029338324, 0.037682027, 0.040217135, 0.012158669, -0.0055255485, 0.03305484, 0.008294476, 0.013241626, 0.021819148, 0.02023163, -0.011820244, 0.004267225, -0.031553466, 0.029510614, -0.015924409, -0.014558406, 0.05729834, 0.0310366, -0.05483707, 0.017376559, -0.010681907, -0.061531723, -0.027344698, 0.015739815, 0.016453583, 0.007931439, -0.049053088, -0.010891115, -0.044130553, -0.005064061, 0.06709419, -0.0405371, 0.0006499288, -0.0050117588, 0.059808835, 0.057889044, -0.06502672, 0.018139552, 0.04521351, 0.0032796408, -0.05911968, 0.038740374, -0.021560716, 0.004808704, -0.030248994, -0.028058466, -0.0655682, -0.007999124, -0.021560716, -0.020846948, 0.02535107, 0.043342944, 0.051932774, -0.013536979, -0.012546319, 0.022803657, -0.015247561, 0.0046364153, -0.06094102, -0.074576445, 0.053409535, 0.009623561, 0.03800199, -0.042973757, -0.032168783, -0.048930027, 0.021597635, -0.009026703, -0.017007368, -0.068226375, 0.033990122, -0.002855072, 0.036968257, 0.032193396, 0.010128122, 0.007605321, 0.0045533474, -0.017524235, -0.021056155, -0.031135052, -0.034162413, -0.02471114, 0.015075272, 0.016453583, -0.023788163, 0.0127370665, 0.05518165, 0.06404222, 0.031651918, -0.0009545108, -0.030495122, -0.014669162, 0.009986599, -0.052917283, 0.050456014, 0.018791787, -0.01615823, -0.006313155, -0.061925527, -0.015998248, -0.04656721, -0.04787168, -0.02682783, -0.013475447, -0.0127370665, -0.03625449, 0.038518857, 0.051588196, 0.013783106, 0.043096818, -0.0015413696, 0.06039954, 0.023615874, 0.032267235, -0.01223866, 0.046444144, -0.088408776, 0.030002868, -0.0018321071, 0.033990122, 0.037091322, -0.03925724, 0.04449974, 0.015087578, 0.0094082, 0.00081914105, -0.0030104395, -0.028156916, 0.0075684018, -0.026581705, 0.0056824544, -0.03780509, 0.048486996, -0.018705644, -0.025474133, -0.014964515, -0.04016791, -0.011635649, 0.02453885, 0.0013767723, 0.06286081, 0.0004361061, 0.0032950237, 0.012232507, -0.015825959, -0.024600383, -0.019234816, -0.0045164283, 0.009088235, 0.011315684, -0.025191087, -0.031774983, 0.012466327, 0.04767478, -0.018607194, -0.005144052, 0.02420658, 0.0016136694, -0.05892278, -0.05444327, -0.0100481305, 0.055329327, 0.017770361, -0.031553466, 0.014681469, -0.03157808, 0.0034826954, 0.031848818, -0.0030612033, -0.050751366, 0.040389422, 0.04474587, 0.007248437, -0.0011921772, 0.010380401, -0.0195917, -0.01400462, -0.028132303, -0.003978026, -0.020563902, -0.024329644, -0.0012275579, -0.012527859, -0.016699709, -0.030519735, 0.022299096, 0.0039011112, 0.016736628, 0.024194274, 0.017315026, 0.025621809, 0.005753216, -0.02178223, -0.064485244, -0.022914413, 0.033645544, 0.02046545, 0.054787844, 0.012170975, -0.031258114, 0.014459955, -0.007968358, 0.05941503, -0.009192839, -0.028329205, 0.006063951, 0.04449974, 0.04486893, -0.019923972, 0.031799596, 0.016478196, 0.020563902, -0.015247561, -0.06138405, 0.018164165, 0.013807719, 0.014263053, -0.016232068, 0.008362161, -0.009008245, 0.017364252, 0.0292891, 0.024268111, -0.01006659, -0.013660043, 0.024132742, -0.0088113425, 0.0059593474, 0.014829145, 0.036057588, -0.056264605, 0.061088692, 0.019370187, -0.009765085, -0.0010145042, 0.0003613066, 0.02855072, -0.0018305688, 0.015924409, -0.048757736, 0.029190648, -0.030864311, 0.012257119, -0.013352384, 0.032685652, -0.054344818, 0.008971325, -0.009746625, 0.02783695, -0.048536222, 0.0053471066, -0.014029233, 0.03305484, 0.007106914, -0.007968358, -0.025301844, -0.038494244, 0.0070515354, 0.043712135, -0.021031544, -0.023271298, -0.03293178, 0.029904418, 0.026606318, -0.04998837, 0.0035872995, 0.016921224, -0.009875841, 0.047551714, -0.010017364, -0.022372935, 0.0152598675, -0.014755307, 0.011998686, -0.048265483, -0.00902055, 0.010214266, 0.0039041878, 0.0063439207, 0.039306466, 0.024181968, -0.048117805, 0.01107571, 0.02800924, -0.02544952, 0.0031719604, 0.0552801, -0.02692628, -0.07383807, 0.0035442272, -0.021093074, -0.021757618, -0.0180411, 0.02296364, 0.051932774, 0.049668405, -0.036106814, -0.029018361, -0.0020705424, -0.048363935, 0.047994744, -0.036131427, 0.0471333, 0.007297662, -0.046074953, -0.0013629276, 0.021683779, 0.07186905, -0.006125483, -0.036894422, 0.0035042316, -0.00993122, -0.03194727, 0.017893424, -0.013475447, 0.014866064, -0.03211956, 0.05729834, -0.0076360865, -0.019751683, -0.002976597, -0.0054763234, -0.06714342, -0.0003797661, 0.01858258, 0.0059501175, 0.023258992, 0.049003866, -0.014226134, -0.041546218, -0.02440348, -0.0144353425, -0.015924409, -0.014484568, -0.033448644, -0.033005618, -0.083633915, -0.0004284146, -0.03019977, -0.013032419, -0.02352973, -0.0186195, 0.008066809, 0.031996496, -0.010140428, -0.009469732, 0.0034365468, 0.022336015, 0.03285794, -0.051292844, 0.073001236, -0.011801785, -0.027246246, -0.02874762, -0.028723009, -0.05710144, 0.06970313, -0.033916287, -0.015752122, 0.005248656, -0.027393922, 0.04430284, -0.026384803, -0.026778605, 0.001958247, 0.008417539, 0.0040026386, -0.033719383, 0.024120435, 0.046198018, -0.014263053, -0.020785416, -0.06423912, -0.014066151, 0.02690167, -0.015678283, -0.015875185, 0.051637422, 0.030421283, -0.008731351, -0.025966387, -0.0031211965, -0.021929907, -0.025092637, -0.040832452, -0.0323903, 0.034900792, -0.01413999, -0.009248218, 0.010441934, 0.04221076, 0.016921224, -0.035393048, -0.010460393, -0.004907155, 0.01953017, -0.03349787, 0.014361504, -0.015198335, 0.019800909, -0.017918037, 0.0060116495, -0.04656721, 0.011801785, 0.053951014, 0.05252348, -0.03871576, -0.041472383, 0.050456014, -0.0037565117, 0.04107858, -0.034753118, -0.017782668, -0.0040703234, 0.041250866, 0.00711922, 0.07595476, 0.026680155, -0.020846948, 0.01181409, 0.032734875, -0.011112629, -0.013992313, -0.012429408, 0.0005657073, 0.00993122, -0.015112191, -0.0052978816, -0.04100474, -0.01400462, 0.016035168, 0.011721794, 0.011980226, 0.0013098565, 0.054295592, 0.010325023, 0.007174599, 0.01565367, -0.00012931276, 0.022594448, 0.0107742045, 0.025843324, 0.033448644, -0.027295472, -0.05016066, 0.0049594566, -0.021720698, -0.0024181968, -0.01972707, -0.011789478, -0.0064054523, -0.025031105, 0.019333268, -0.020883868, 0.014976821, -0.02461269, -0.04649337, -0.039158788, -0.02791079, -0.07034306, -0.010644988, 0.003931877, -0.0062916186, -0.019333268, -0.037485126, 0.018397985, -0.00019728609, 0.020120874, -0.01134645, 0.0044641267, 0.0045994963, 0.013512366, 0.02137612, 0.0010368095, 0.039798718, -0.012257119, 0.037878927, 0.034851566, 0.0011429518, 0.017856507, -0.006897706, -0.0092236055, -0.0059778066, -0.011235693, 0.0003995716, 0.03002748, 0.009075929, 0.028501494, -0.021683779, 0.0023397438, -0.018484129, -0.022766737, 0.0029935183, 0.032045722, 0.00047264053, -0.001664433, 0.003873422, -0.048068583, -0.021843761, 0.056067705, -0.0009829693, -0.014890677, -0.011340297, 0.05055446, 0.019308655, -0.0067008045, -0.0016505885, -0.022262176, -0.021154607, -0.01258939, -0.0049594566, 0.009518958, 0.011974073, 0.0069100126, -0.019751683, 0.033620935, -0.011180314, 0.018508742, -0.005331724, -0.0065592816, 0.029264487, 0.010380401, 0.017081207, -0.0037565117, -0.020723885, 0.005700914, -0.013315464, -0.013992313, -0.005119439, -0.0036334482, 0.030642798, 0.019480944, 0.013057032, -0.013426222, -0.01541985, 0.025055718, 0.012909356, -0.032365687, -0.003836503, 0.018570274, 0.036623683, 0.0011491049, -0.023074396, 0.012207894, -0.0069407783, 0.02050237, -0.011475666, 0.00037418978, 0.003264258, -0.0036272951, 0.013118563, -0.0104111675, 0.013992313, 0.026335577, -0.009660481, 0.019948585, -0.0052886517, -0.058381297, 0.012798598, -0.00764224, -0.0128355175, 0.012472481, 0.02992903, -0.010497312, -0.015050659, -3.4491416e-06, -0.013647736, -0.046788722, 0.036746744, 0.007783763, 0.009322056, -0.011143395, 0.034383927, -0.03561456, 0.037878927, -0.015173723, -0.052917283, -0.02033008, -0.010891115, -0.03679597, 0.0074084196, 0.0073468876, -0.019210204, 0.04198925, 0.00037015177, -0.011537198, -0.010952647, 0.015567526, 0.02535107, 0.0006891553, -0.04959457, 0.012872436, 0.004667181, 0.011844857, 0.037534352, 0.01639205, -0.012029451, -0.016896611, -0.021843761, 0.020908479, 0.046345692, 0.022212952, 0.033719383, 0.012097137, 0.01223866, -0.02316054, 0.03160269, -0.026335577, -0.0037657414, -0.0028489188, -0.03706671, -0.03421164, -0.003196573, 0.0038611155, 0.00034630822, -0.0211423, 0.043490622, 0.01724119, 0.017376559, 0.03891266, 0.0021643783, -0.0128109045, 0.020526983, -0.018791787, 0.025966387, 0.02955984, -0.002718164, 0.012583237, -0.069506235, -0.040586323, 0.034285475, -0.023271298, 0.028033853, -0.02608945, -0.020182405, -0.010263491, -0.0050886734, -0.00394726, 0.018422598, -0.040857065, -0.017191963, 0.0053286473, -0.01743809, 0.010817277, 0.020182405, 0.021462265, -0.001170641, 0.0244404, 0.014127684, -0.030642798, -0.005947041, 0.025941774, 0.023480505, -0.002330514, 0.040610936, 0.012909356, -0.019640926, 0.018705644, 0.03202111, -0.004697947, -0.021942213, -0.025375683, -0.022040663, 0.017684218, -0.0070330757, 0.03396551, -0.0055624675, 0.0068361745, -0.055083197, -0.026483253, 0.026557092, -0.05336031, -0.01875487, -0.032808714, -0.008879027, -0.033177905, -0.0030365905, 0.0045318115, -0.038445022, 0.003768818, 0.017684218, 0.008989785, 0.01313087, 0.006854634, 0.0065162093, -0.030495122, 0.017425783, -0.04285069, 0.021216137, -0.03622988, -0.02178223, 0.01309395, 0.0135615915, 0.006657732, -0.011863316, 0.020723885, -0.051243618, 0.027172409, -0.007574555, 0.0013306235, 0.003931877, 0.0089221, 0.003679597, 0.023505118, 0.051982, -0.01639205, -0.014619937, -0.014287666, -0.02544952, -0.02800924, 0.029953642, -0.026557092, -0.010743439, -0.0030212076, -0.022594448, 0.008097575, 0.03578685, 0.010546537, -0.0014729156, -0.030002868, -0.031651918, -0.022409853, -0.028944522, 0.0024704987, -0.026630929, -0.030052094, -0.020428533, 0.01871795, 0.03305484, -0.016084392, -0.014632244, -0.0073099686, -0.0014375349, 0.0004157237, 0.0022889802, 0.020096261, 0.014361504, 0.06315616, 0.018767176, -0.0052178903, 0.0055347783, -0.003907264, -0.027935402, 0.0061439425, 0.0034550063, 0.011081863, -0.0007868369, 0.008639053, -0.020625433, -0.014299972, 0.057544466, -0.04969302, -0.0004057248, 0.033325583, 0.021794537, 0.029362937, -0.04009407, -0.018336453, -0.014472261, -0.029412163, -0.00060531835, -0.015062965, -0.025671035, -0.0020705424, 0.004202617, 0.015629057, -0.01945633, 0.054394044, -0.0017659605, 0.020526983, 0.04979147, -0.009260524, 0.04437668, -0.002898144, -0.0002517032, 0.017118126, -0.008448306, 0.013980008, -0.010848043, 0.009217452, -0.017634992, -0.024957268, -0.014041539, -0.011826397, -0.0010929572, -0.036476005, -0.0015844419, 0.029781355, 0.007722231, 0.028673783, -0.035983752, -0.003931877, 0.0127370665, -0.04164467, 0.011494126, -0.013118563, 0.0015590601, -0.0074822577, -1.8687857e-05, -0.024145048, 0.05080059, -0.042456888, 0.023246685, -0.0091005415, 0.0058455137, -0.01642897, -0.016736628, 0.015432156, -0.033596322, -0.02208989, 0.0021289976, 0.0045502707, -0.02279135, -0.006965391, 0.011112629, -0.03487618, -0.063697636, 0.01889024, -0.0034365468, 0.017856507, -0.036623683, 0.00929129, -0.023492811, -0.034236252, -0.00902055, -0.024735752, 0.013044725, 0.04157083, 0.008479072, 0.0100235175, 0.00042649175, -0.013660043, -0.033670157, -0.028993748, -0.0074391854, 0.01528448, 0.004870236, 0.028206142, -0.030667411, 0.0004645645, 0.00967894, -0.053409535, -0.020145485, -0.008854415, 0.012435561, 0.015038353, 0.017290413, -0.0033996277, -0.017056594, -0.02131459, -0.0011306454, -0.026950894, -0.012404796, 0.022569835, -0.010134275, -0.0063685332, 0.014103071, -0.032094948, 0.02837843, -0.009082083, 0.01710582, 0.021019237, 0.015444462, 0.018557968, -0.029855192, 0.03012593, 0.012909356, -0.0014683007, -0.01652742, 0.0031058136, 0.01619515, -0.0021382275, -0.0087621175, -0.020773109, 0.025744872, -0.021560716, -0.01082343, -0.04009407, 0.040069457, -0.02855072, 0.02228679, 0.02626174, 0.033399418, 0.01258939, -0.017598072, -0.038026605, 0.003227339, 0.037386674, 0.035491496, 0.007980664, -0.0010498851, -0.023418974, 0.0109588, -0.024255805, -0.045041222, 0.022163726, -0.004861006, 0.016084392, -0.029166037, 0.01898869, -0.035762236, 0.0037226693, -0.019296348, 0.021425346, -0.040217135, 0.027049346, -0.027221635, -0.00037534352, -0.008755964, 0.00021228445, 0.023406668, 0.027467761, -0.0012483249, 0.00063839165, 0.0010421935, 0.010977259, -0.024797285, 0.018336453, 0.034113187, -0.011395675, 0.02527723, 0.034310088, 0.013278546, 0.010651141, -0.010860349, -0.02484651, -0.026680155, -0.05518165, 0.058332074, 0.028452268, -2.010597e-05, -0.030741248, 0.011100323, 0.013106257, -0.013955395, -0.0129955, 0.018644111, 0.014484568, -0.003894958, 0.006571588, 0.01972707, -0.031455018, -0.030593572, -0.017253496, 0.005602463, -0.035442274, 0.0018044178, 0.019296348, 0.013315464, -0.01386925, 0.0028104614, -0.01346314, -0.021954518, 0.006239317, 0.03322713, 0.025818711, 0.018139552, 0.005663995, 0.0035103848, 0.009648174, 0.012650922, 0.011894082, -0.02965829, 0.04107858, 0.018410292, -0.004257995, 0.017265802, 0.045336574, 0.056067705, -0.00021786075, -0.013746187, -0.003962643, -0.016982755, 0.0016475118, 0.03467928, -0.019874746, 0.013955395, 0.011660261, 0.00042687633, 0.01346314, 0.004854853, -0.004528735, 0.00750687, 0.028599944, -0.020256244, -0.0012444791, 0.015936716, -0.0035811462, 0.004331833, 0.017684218, -0.020022422, 0.010558844, 0.028796846, -0.011918695, 0.008885181, 0.03846963, 0.013832332, -0.0032981003, -0.01693353, -0.04198925, 0.0040610936, 0.012121749, 0.017536541, 0.023677407, 0.015112191, 0.017610379, -0.0068730935, 0.0039380305, -0.013783106, -0.0018613347, -0.018927159, 0.024637302, 0.017401172, 0.001605978, 0.0040426343, -0.022040663, 0.0065531284, -0.0011667953, -0.008565215, 0.021129994, 0.015296786, 0.009525111, 0.0031058136, 0.0151614165, -0.028673783, 0.028132303, 0.03460544, 0.019653233, 0.028329205, 0.020157792, 0.025941774, 0.014656857, 0.0017290415, -0.012269425, -0.03140579, -0.002408967, 0.016379744, 0.010595763, 0.0088113425, -0.016687403, -0.025424907, -0.0074576447, 0.03376861, -0.018422598, 0.00023151311, 0.006657732, 0.029781355, -0.025941774, 0.0015982864, -0.0127124535, -0.0038549625, -0.056264605, -0.016822772, 0.016170537, -0.019013302, 0.020563902, 0.0014821454, -0.01477992, 0.016576646, 0.004362599, -0.007279203, 0.027049346, 0.053311083, 0.010441934, -0.0067931022, -0.010546537, -0.036697518, -0.0065531284, 0.010577303, -0.010540384, 0.028206142, -0.0013206246, -0.0044025946, 0.0038672688, 0.023394361, -0.0618763, -0.029313713, 0.06463292, 0.009549723, 0.0120109925, 0.013943088, 0.014201522, 0.037682027, 0.00037861237, -0.0014290742, -0.0059039686, 0.012503246, -0.015026047, 0.020613126, 0.014189215, -0.0015359856, -0.007746844, 0.015505994, -0.006239317, -0.01908714, -0.007912979, 0.027172409, -0.048930027, -0.006639273, 0.011764865, -0.0030273607, 0.014496874, 0.0083498545, 0.038641922, 0.022040663, 0.019370187, 0.0028258443, 0.010626528, 0.0057070674, -0.02855072, 0.001275245, -0.011807937, -0.009802003, 0.013401609, 0.010503465, -0.011740252, -0.025523359, -0.004101089, 0.0035965291, 0.013733881, 0.004165698, -0.006565435, -0.006423912, -0.033374805, 0.0360822, 0.017450396, -0.013709268, -0.025671035, 0.02616329, 0.022594448, -0.024588076, 0.0054824767, 0.008952865, -0.010521924, 0.035934526, 0.017425783, -0.020022422, -0.020490063, -0.035466883, 0.01868103, 0.0056147696, 0.015112191, -0.0104357805, -0.009863535, -0.018865626, -0.030076707, -0.017093513, 0.033547096, 0.019308655, 0.012847824, -0.0030258226, -0.034383927, 0.007285356, 0.0012567855, 0.005753216, 0.020920785, -0.017893424, 0.03982333, -0.0069100126, 0.021659166, -0.019923972, -0.009592796, 0.0073653474, 0.015998248, -0.017881118, 0.0040026386, -0.018804094, -0.021117687, 0.021843761, 0.016182844, 0.014976821, 0.00675003, -0.016773548, 0.01258939, -0.0034703892, 0.002398199, 0.0044302843, 0.020317774, 0.0002013241, 0.018841013, -0.02709857, -0.006297772, 0.025621809, -0.05582158, 0.01730272, 0.027492374, 0.017364252, 0.035540722, 0.032734875, -0.010884962, -0.01437381, -0.03933108, -0.0226929, -0.008380621, -0.012263272, 0.029978255, -0.011531045, 0.0107988175, 0.02800924, 0.01986244, -0.0028935294, -0.009715859, -0.010724979, 0.0059193517, 0.039601818, -0.04201386, 0.022446772, -0.0007449184, 0.008595982, -0.0011267996, 0.009592796, 0.023382055, -0.0016521268, 0.027320085, -0.019050222, -0.014866064, 0.01464455, -0.009740472, -0.00060493377, -0.008491377, 0.016588952, -0.008842109, -0.0019244046, -0.038223505, -0.021856068, 0.037214387, 0.022225259, 0.009094388, -0.0013075491, 0.0024474242, 0.032685652, -0.007943746, 0.0074145724, -0.008817496, -0.022840576, -0.033891674, -0.008245251, -0.0327841, -0.012275578, -0.023726633, -0.0055040126, -0.019567087, -0.0064116055, -0.005048678, 0.025646422, 0.03935569, -0.008405234, 0.0055409316, 0.00738996, 0.017155044, -0.00983277, -0.05336031, -0.0052517327, 0.013389302, 0.058085945, -0.03160269, 0.0037872775, 0.023012863, 0.017782668, 0.0100235175, -0.009863535, 0.0020874636, -0.020588513, -0.009845075, -0.0005757062, 0.0033842449, 0.021253057, 0.014804533, -0.009032857, 0.02461269, -0.018447211, 0.06251623, 0.004094936, 0.020059342, -0.0014944517, -0.0046056495, 0.0070330757, 0.040881675, 0.0053871023, -0.025043411, 0.0066146604, 0.008312936, -0.0056886077, -0.028403044, -0.0034673125, -0.045730375, 0.013783106, -0.0053717196, -0.011168008, 0.02224987, 0.015309093, 0.034113187, 0.0008675973, 0.033374805, 0.010226572, -0.027984627, 0.004088783, -0.021068461, -0.007248437, -0.024932655, -0.04373675, 0.029190648, -0.034556214, -0.006239317, 0.011777172, 0.0019720916, 0.002378201, 0.023209766, -0.006156249, 6.29258e-05, -0.026950894, -0.009943526, -0.02110538, 0.01220174, -0.01619515, -0.008454459, -0.011894082, -0.019259429, -0.009482038, -0.0064116055, -0.01423844, 0.005796288, -0.0104111675, -0.012798598, 0.0057655224, -0.015752122, 0.008214485, 0.012577084, 0.016084392, 0.025043411, -0.032365687, 0.023554344, 0.011051097, -0.013278546, -0.006546975, 0.011235693, -0.00983277, -0.006193168, -0.027295472, 0.006423912, -0.014853758, 0.002282827, 0.003658061, -0.019616313, 0.011143395, 0.023000559, -0.00023324369, 0.030716635, 0.024452707, 0.002041315, -0.017019674, 0.025695648, 0.026458642, 0.002062851, -0.020379307, 0.010226572, 0.008608288, -0.023911227, 0.039601818, 0.056067705, -0.009771237, 0.008343701, -0.0052824984, 0.011235693, 0.020490063, -0.0076976186, 0.0044425903, -0.012115596, -0.016121311, -0.010109662, -0.0052640387, -0.021363813, 0.023382055, 0.004156468, -0.013290852, 0.016367437, -0.0063746865, 0.0032981003, -0.025301844, 0.016441276, -0.0053255707, 0.033547096, 0.02682783, 0.012484786, 0.0027858487, 0.006713111, -0.028969135, -0.017118126, -0.010626528, 0.0011867931, -0.012521706, 0.004131855, 0.027689274, 0.001958247, 0.008620595, 0.01811494, 0.01313087, -0.020563902, -0.006242393, 0.023185153, -0.0070515354, 0.03295639, -0.0099496795, -0.028575333, -0.01797957, -0.02033008, -0.0115741175, -0.0014759921, -0.03214417, -0.0058547435, -0.00026747072, -0.025769485, 0.0032888707, 0.023086702, -0.019714763, 0.03342403, -0.019185591, 0.018127246, -0.015629057, -0.0012152515, -0.010977259, 0.0055224723, 0.036279105, 0.007180752, 0.015875185, 0.0308397, 0.025203394, -0.012773986, 0.045238122, 0.0013290852, -0.01642897, 0.017954957, -0.0069961566, 0.007433032, 0.025092637, -0.002661247, 0.023074396, -0.012700148, 0.006103947, -0.0067377235, 0.033399418, -0.005814748, 0.020391613, -0.010804971, -0.023074396, -0.0017859583, -0.002813538, -0.036919035, -0.04282608, 0.014459955, -0.007752997, -0.012232507, 0.051095944, 0.042087696, 0.013980008, -0.017155044, 0.032464135, -0.0015090655, 0.010897269, 0.021683779, -0.018484129, 0.02440348, 0.012164822, -0.013376997, 0.00944512, 0.0127370665]"
