Stationsnummer: 2135
Stationsname: Bern, Schönau
DBLH-Nr: 00985
Gewässer: Aare
Exportperiode: 2024-01-01 - 2024-12-31
Parameter: Pegel
Parametereinheit: m ü.M.
Zeitreihe: Tagesmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-05 00:00:00;;503.314;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-06 00:00:00;;503.227;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-07 00:00:00;;503.112;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-08 00:00:00;;503.011;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-09 00:00:00;;503.029;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-10 00:00:00;;503.046;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-11 00:00:00;;503.019;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-12 00:00:00;;503.058;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-13 00:00:00;;503.117;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-14 00:00:00;;503.093;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-15 00:00:00;;503.079;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-16 00:00:00;;503.317;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-17 00:00:00;;503.209;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-18 00:00:00;;503.168;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-19 00:00:00;;503.119;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-20 00:00:00;;503.080;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-21 00:00:00;;503.053;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-22 00:00:00;;502.944;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-23 00:00:00;;502.852;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-24 00:00:00;;502.845;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-25 00:00:00;;502.797;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-26 00:00:00;;502.723;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-27 00:00:00;;502.717;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-28 00:00:00;;502.734;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-29 00:00:00;;502.762;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-30 00:00:00;;502.756;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-07-31 00:00:00;;502.769;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-01 00:00:00;;502.825;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-02 00:00:00;;502.945;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-03 00:00:00;;503.103;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-04 00:00:00;;502.955;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-05 00:00:00;;502.826;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-06 00:00:00;;502.725;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-07 00:00:00;;502.698;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-08 00:00:00;;502.685;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-09 00:00:00;;502.630;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-10 00:00:00;;502.556;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-11 00:00:00;;502.559;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-12 00:00:00;;502.615;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-13 00:00:00;;502.856;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-14 00:00:00;;503.046;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-15 00:00:00;;502.934;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-16 00:00:00;;502.702;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-17 00:00:00;;503.035;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-18 00:00:00;;502.995;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-19 00:00:00;;502.829;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-20 00:00:00;;502.820;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-21 00:00:00;;502.782;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-22 00:00:00;;502.617;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-23 00:00:00;;502.568;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-24 00:00:00;;502.472;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-25 00:00:00;;502.436;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-26 00:00:00;;502.413;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-27 00:00:00;;502.383;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-28 00:00:00;;502.379;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-29 00:00:00;;502.374;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-30 00:00:00;;502.383;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-08-31 00:00:00;;502.453;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-01 00:00:00;;502.463;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-02 00:00:00;;502.467;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-03 00:00:00;;502.329;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-04 00:00:00;;502.296;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-05 00:00:00;;502.253;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-06 00:00:00;;502.249;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-07 00:00:00;;502.241;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-08 00:00:00;;502.215;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-09 00:00:00;;502.608;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-10 00:00:00;;502.933;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-11 00:00:00;;502.912;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-12 00:00:00;;502.693;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-13 00:00:00;;502.491;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-14 00:00:00;;502.497;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-15 00:00:00;;502.440;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-16 00:00:00;;502.386;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-17 00:00:00;;502.351;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-18 00:00:00;;502.294;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-19 00:00:00;;502.225;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-20 00:00:00;;502.217;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-21 00:00:00;;502.206;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-22 00:00:00;;502.163;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-23 00:00:00;;502.145;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-24 00:00:00;;502.261;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-25 00:00:00;;502.314;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-26 00:00:00;;502.432;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-27 00:00:00;;502.760;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-28 00:00:00;;502.694;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-29 00:00:00;;502.567;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-09-30 00:00:00;;502.488;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-01 00:00:00;;502.567;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-02 00:00:00;;502.715;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-03 00:00:00;;502.584;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-04 00:00:00;;502.575;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-05 00:00:00;;502.496;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-06 00:00:00;;502.438;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-07 00:00:00;;502.429;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-08 00:00:00;;502.514;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-09 00:00:00;;502.665;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-10 00:00:00;;502.708;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-11 00:00:00;;502.677;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-12 00:00:00;;502.654;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-13 00:00:00;;502.677;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-14 00:00:00;;502.710;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-15 00:00:00;;502.713;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-16 00:00:00;;502.530;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-17 00:00:00;;502.407;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-18 00:00:00;;502.374;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-19 00:00:00;;502.447;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-20 00:00:00;;502.422;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-21 00:00:00;;502.274;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-22 00:00:00;;502.195;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-23 00:00:00;;502.204;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-24 00:00:00;;502.152;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-25 00:00:00;;502.116;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-26 00:00:00;;502.114;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-27 00:00:00;;502.111;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-28 00:00:00;;502.104;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-29 00:00:00;;502.044;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-30 00:00:00;;501.954;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-10-31 00:00:00;;501.953;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-01 00:00:00;;501.955;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-02 00:00:00;;501.951;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-03 00:00:00;;501.943;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-04 00:00:00;;501.927;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-05 00:00:00;;501.849;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-06 00:00:00;;501.772;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-07 00:00:00;;501.734;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-08 00:00:00;;501.728;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-09 00:00:00;;501.701;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-10 00:00:00;;501.698;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-11 00:00:00;;501.695;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-12 00:00:00;;501.715;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-13 00:00:00;;501.698;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-14 00:00:00;;501.691;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-15 00:00:00;;501.687;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-16 00:00:00;;501.682;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-17 00:00:00;;501.643;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-18 00:00:00;;501.596;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-19 00:00:00;;501.615;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-20 00:00:00;;501.668;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-21 00:00:00;;501.610;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-22 00:00:00;;501.667;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-23 00:00:00;;501.786;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-24 00:00:00;;501.838;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-25 00:00:00;;501.849;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-26 00:00:00;;502.010;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-27 00:00:00;;501.915;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-28 00:00:00;;501.966;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-29 00:00:00;;502.010;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-11-30 00:00:00;;502.019;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-01 00:00:00;;501.964;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-02 00:00:00;;501.821;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-03 00:00:00;;501.971;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-04 00:00:00;;501.931;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-05 00:00:00;;501.903;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-06 00:00:00;;501.992;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-07 00:00:00;;502.086;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-08 00:00:00;;502.067;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-09 00:00:00;;501.886;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-10 00:00:00;;501.835;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-11 00:00:00;;501.802;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-12 00:00:00;;501.713;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-13 00:00:00;;501.683;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-14 00:00:00;;501.645;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-15 00:00:00;;501.663;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-16 00:00:00;;501.686;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-17 00:00:00;;501.683;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-18 00:00:00;;501.677;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-19 00:00:00;;501.704;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-20 00:00:00;;501.733;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-21 00:00:00;;501.694;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-22 00:00:00;;501.812;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-23 00:00:00;;501.843;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-24 00:00:00;;501.937;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-25 00:00:00;;501.871;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-26 00:00:00;;501.818;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-27 00:00:00;;501.802;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-28 00:00:00;;501.726;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-29 00:00:00;;501.692;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-30 00:00:00;;501.661;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Pegel;Tagesmittel;m ü.M.;Aare;2024-12-31 00:00:00;;501.655;Nicht freigegeben, Rohdaten
