Stationsnummer: 2135
Stationsname: Bern, Schönau
DBLH-Nr: 00985
Gewässer: Aare
Exportperiode: 2024-01-01 - 2024-12-31
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Tagesmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-09 00:00:00;;263.862;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-10 00:00:00;;266.990;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-11 00:00:00;;262.080;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-12 00:00:00;;269.098;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-13 00:00:00;;279.971;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-14 00:00:00;;275.580;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-15 00:00:00;;273.040;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-16 00:00:00;;317.969;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-17 00:00:00;;297.105;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-18 00:00:00;;289.436;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-19 00:00:00;;280.379;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-20 00:00:00;;273.052;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-21 00:00:00;;268.122;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-22 00:00:00;;248.875;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-23 00:00:00;;232.812;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-24 00:00:00;;231.573;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-25 00:00:00;;223.555;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-26 00:00:00;;211.183;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-27 00:00:00;;210.298;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-28 00:00:00;;213.035;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-29 00:00:00;;217.631;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-30 00:00:00;;216.650;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-07-31 00:00:00;;218.845;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-01 00:00:00;;228.221;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-02 00:00:00;;248.839;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-03 00:00:00;;277.317;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-04 00:00:00;;250.837;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-05 00:00:00;;228.325;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-06 00:00:00;;211.627;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-07 00:00:00;;207.086;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-08 00:00:00;;205.093;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-09 00:00:00;;196.279;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-10 00:00:00;;184.649;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-11 00:00:00;;185.194;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-12 00:00:00;;193.928;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-13 00:00:00;;233.552;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-14 00:00:00;;267.048;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-15 00:00:00;;247.207;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-16 00:00:00;;207.897;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-17 00:00:00;;264.923;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-18 00:00:00;;257.912;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-19 00:00:00;;228.886;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-20 00:00:00;;227.371;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-21 00:00:00;;220.973;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-22 00:00:00;;194.228;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-23 00:00:00;;186.539;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-24 00:00:00;;171.989;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-25 00:00:00;;166.533;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-26 00:00:00;;163.261;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-27 00:00:00;;158.764;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-28 00:00:00;;158.202;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-29 00:00:00;;157.479;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-30 00:00:00;;158.885;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-08-31 00:00:00;;169.059;Freigegeben, geprüfte Daten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-01 00:00:00;;170.733;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-02 00:00:00;;171.280;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-03 00:00:00;;151.083;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-04 00:00:00;;146.534;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-05 00:00:00;;140.522;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-06 00:00:00;;139.898;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-07 00:00:00;;138.808;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-08 00:00:00;;135.245;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-09 00:00:00;;193.207;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-10 00:00:00;;247.109;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-11 00:00:00;;243.481;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-12 00:00:00;;206.640;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-13 00:00:00;;174.787;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-14 00:00:00;;175.694;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-15 00:00:00;;167.244;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-16 00:00:00;;159.288;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-17 00:00:00;;154.163;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-18 00:00:00;;146.124;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-19 00:00:00;;136.607;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-20 00:00:00;;135.569;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-21 00:00:00;;134.048;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-22 00:00:00;;128.238;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-23 00:00:00;;125.953;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-24 00:00:00;;141.567;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-25 00:00:00;;148.929;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-26 00:00:00;;166.574;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-27 00:00:00;;217.293;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-28 00:00:00;;206.539;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-29 00:00:00;;186.470;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-09-30 00:00:00;;174.418;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-01 00:00:00;;186.368;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-02 00:00:00;;210.120;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-03 00:00:00;;188.976;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-04 00:00:00;;187.569;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-05 00:00:00;;175.683;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-06 00:00:00;;166.787;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-07 00:00:00;;165.464;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-08 00:00:00;;178.594;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-09 00:00:00;;201.802;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-10 00:00:00;;208.786;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-11 00:00:00;;203.731;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-12 00:00:00;;200.112;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-13 00:00:00;;203.729;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-14 00:00:00;;209.098;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-15 00:00:00;;209.692;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-16 00:00:00;;180.836;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-17 00:00:00;;162.361;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-18 00:00:00;;157.534;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-19 00:00:00;;168.240;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-20 00:00:00;;164.480;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-21 00:00:00;;143.416;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-22 00:00:00;;132.578;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-23 00:00:00;;133.785;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-24 00:00:00;;126.867;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-25 00:00:00;;122.095;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-26 00:00:00;;121.840;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-27 00:00:00;;121.430;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-28 00:00:00;;120.504;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-29 00:00:00;;112.873;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-30 00:00:00;;101.555;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-10-31 00:00:00;;101.430;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-01 00:00:00;;101.620;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-02 00:00:00;;101.127;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-03 00:00:00;;100.160;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-04 00:00:00;;98.153;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-05 00:00:00;;88.851;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-06 00:00:00;;79.866;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-07 00:00:00;;75.486;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-08 00:00:00;;74.784;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-09 00:00:00;;71.742;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-10 00:00:00;;71.394;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-11 00:00:00;;71.051;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-12 00:00:00;;73.281;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-13 00:00:00;;71.408;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-14 00:00:00;;70.597;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-15 00:00:00;;70.125;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-16 00:00:00;;69.613;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-17 00:00:00;;65.296;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-18 00:00:00;;60.157;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-19 00:00:00;;62.234;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-20 00:00:00;;68.089;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-21 00:00:00;;61.644;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-22 00:00:00;;67.969;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-23 00:00:00;;81.410;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-24 00:00:00;;87.532;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-25 00:00:00;;88.838;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-26 00:00:00;;108.575;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-27 00:00:00;;96.706;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-28 00:00:00;;103.172;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-29 00:00:00;;108.463;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-11-30 00:00:00;;109.638;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-01 00:00:00;;102.787;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-02 00:00:00;;85.565;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-03 00:00:00;;103.614;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-04 00:00:00;;98.733;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-05 00:00:00;;95.309;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-06 00:00:00;;106.314;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-07 00:00:00;;118.202;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-08 00:00:00;;115.839;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-09 00:00:00;;93.215;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-10 00:00:00;;87.127;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-11 00:00:00;;83.338;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-12 00:00:00;;73.048;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-13 00:00:00;;69.698;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-14 00:00:00;;65.480;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-15 00:00:00;;67.464;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-16 00:00:00;;70.096;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-17 00:00:00;;69.682;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-18 00:00:00;;69.092;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-19 00:00:00;;72.102;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-20 00:00:00;;75.388;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-21 00:00:00;;70.960;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-22 00:00:00;;84.695;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-23 00:00:00;;88.145;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-24 00:00:00;;99.367;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-25 00:00:00;;91.385;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-26 00:00:00;;85.145;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-27 00:00:00;;83.241;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-28 00:00:00;;74.544;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-29 00:00:00;;70.781;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-30 00:00:00;;67.286;Nicht freigegeben, Rohdaten
Bern, Schönau;2135;Abfluss;Tagesmittel;m3/s;Aare;2024-12-31 00:00:00;;66.652;Nicht freigegeben, Rohdaten
